tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2394421,689329,True,Tue Nov 14 12:27:28 +0000 2017,"@AmazonHelp Thanks, but I can only add a card and not delete?",2394423,2394420.0
2973871,820176,True,Thu Nov 30 01:57:31 +0000 2017,"@AmazonHelp @115821 #primefail : when your order is guaranteed to arrive on the Wed. before the holiday, but arrives days late, after you’ve already left town. Added bonus: your other order is now delayed another week. Ordered 11/19, delivery 12/6. I’ll take my $99 back, thanks.",2973870,
1400658,445667,True,Sat Oct 28 17:33:46 +0000 2017,@AmazonHelp cant contact to customer care by the link given by you,,1400657.0
306598,189200,True,Fri Oct 06 23:02:13 +0000 2017,@AmazonHelp haven't received my refund. 24hrs pased.! Chek dm. I'm sharing the order details.,306596,
2023078,367525,True,Wed Oct 18 20:57:19 +0000 2017,|@115821 @AmazonHelp @115850 | Amazon Chat Bots n Social Bots are the Best Examples for Why we don't need AI in near future by any means !,2023076,
868653,326257,True,Fri Oct 20 18:26:34 +0000 2017,@AmazonHelp  https://t.co/j9pG3NtocH,"868656,868657",868652.0
1357893,436578,True,Wed Oct 18 05:50:30 +0000 2017,"@AmazonHelp But is the same story than before, how can I contact customer service if I need an account but mine is blocked? A never ending problem...",1357894,1357892.0
121964,143181,True,Fri Nov 24 00:24:28 +0000 2017,@AmazonHelp E obrigado pela rápida resposta :),121967,121963.0
2292105,515583,True,Sun Nov 26 16:08:12 +0000 2017,@AmazonHelp Both items are being shipped via Amazons delivery drivers. :/,2292103,2292109.0
292351,185625,True,Fri Oct 06 17:32:49 +0000 2017,"@AmazonHelp I was told there was no promotion available, it may have already ended, and no further insight could be offered.",292352,292350.0
126348,144362,True,Sat Nov 25 16:48:52 +0000 2017,"@AmazonHelp I have already sent mail. And you can calculate yourself how many hours have passed since then.
@4301 @122869 @132995 @132994 @139570 https://t.co/RQ23bIBMjf",,126344.0
1400608,295992,True,Sat Oct 28 20:25:28 +0000 2017,@AmazonHelp Where is order exactly.. Plz sir tell me order was in my area and I called delivry boy.y he hv nt responded me,1400609,1400605.0
219557,168355,True,Sun Sep 17 11:46:11 +0000 2017,"@AmazonHelp @115851 which email r u talking about? How many times I shall tell u that I hav already replied, and there is no new email to reply.",219556,219558.0
2130970,627174,True,Wed Nov 08 21:19:00 +0000 2017,"@AmazonHelp Thank you , shared all the details with my account on this link. Hope action you take action against him.",,2130969.0
1238797,410571,True,Sat Nov 25 21:07:36 +0000 2017,@AmazonHelp I’ll tell that to Santa......,,1238796.0
1248329,412878,True,Thu Oct 26 07:25:15 +0000 2017,@AmazonHelp if not want to deliver my package then no problem. but i will not send more details again as i provide early you can find detail,1248334,1248325.0
925355,339594,True,Sat Oct 21 16:12:24 +0000 2017,@AmazonHelp Yes I contacted amazon support . But not able to find defect using your diagnostic app. But I am facing issue. I have video of issue. https://t.co/K6mSxxK3hQ,925357,925354.0
455522,223127,True,Fri Dec 01 00:06:10 +0000 2017,@AmazonHelp Done!,,455521.0
2910321,805699,True,Tue Nov 28 22:12:30 +0000 2017,@AmazonHelp I’ve emailed your ceo and the response I was given was sorry for being given the wrong advice by the agent and I can still return the goods if I wish. It’s TOO LATE now. The offer has ended. I am out of pocket. Something NOBODY at amazon can seem to understand,2910322,2910320.0
1056792,369520,True,Mon Oct 23 12:01:38 +0000 2017,@AmazonHelp Will check now thanks,,1056790.0
1293699,252066,True,Thu Oct 26 21:51:20 +0000 2017,"@AmazonHelp Thankyou, I think the cheaper price must be the amazon fresh price?",1293701,1293698.0
2838490,789965,True,Mon Nov 27 15:57:54 +0000 2017,"@AmazonHelp my echo show continues listening long after i'm finished speaking, then appears confused and does nothing. this happens 1/3 of the time. any thoughts?",2838488,
2794250,779780,True,Tue Nov 21 22:00:11 +0000 2017,"@AmazonHelp Hey thanks for getting back.  But about a week ago I ordered an add on item, and without knowledge it never shipped and just said refund given etc.  okay understandable, stuff happens.  But then on Sunday I ordered a couple things, two of which are supposed to be delivered today",,2794248.0
2856656,793990,True,Mon Nov 27 21:38:49 +0000 2017,"@AmazonHelp Sí, el producto está disponible.",2856658,2856655.0
1092436,377792,True,Mon Oct 30 23:48:02 +0000 2017,"@AmazonHelp THE ISSUE IS NOW RESOLVED.  THANK YOU FOR ANSWERING ME BACK.  
😀",,1092435.0
89275,135304,True,Thu Nov 30 14:39:25 +0000 2017,"@AmazonHelp 
Hi, is it possible for @115830  to individually wrap small items (for stocking fillers) I'm thinking?",89273,
2289597,665156,True,Sun Nov 12 05:16:14 +0000 2017,My refund amount for the courier done by my side has not been initiated....I have also made a complain at a consumer affairs department ...with complaint number-504011.  @AmazonHelp @115850 @149473 @89836 https://t.co/X54xzToDGG,"2289596,2289598,2289599",
1546647,478934,True,Sat Nov 04 07:32:10 +0000 2017,@AmazonHelp I've gotten it and it works now so thank you,1546648,1546646.0
780878,306432,True,Thu Oct 12 14:00:58 +0000 2017,@AmazonHelp But tell me - does that change anything? I still don't get product for paid same day delivery. That's the final result,780879,780877.0
2752533,770561,True,Tue Nov 21 01:20:09 +0000 2017,"@AmazonHelp The carrier was through Amazon. It was same day delivery that got pushed back a day, then was deemed an undeliverable package.",2752532,2752534.0
2709932,760949,True,Mon Nov 20 01:58:35 +0000 2017,"@AmazonHelp Ademas lo de 1 peso ya lo cargaron cuando compré, el problema es que han emitido una orden de envío duplicada, ya que cambiaron sin aviso la fecha de envio a dos dias después. @116875",,2709930.0
2166619,635876,True,Thu Nov 09 10:02:23 +0000 2017,@AmazonHelp I don’t want any excuses,,2166616.0
1165326,219488,True,Sun Oct 15 19:44:45 +0000 2017,@AmazonHelp That is correct yes. Says it was handed to resident at 21:28 yesterday and I was home at this point nobody knocked or delivered anything,1165328,1165325.0
2322228,207252,True,Mon Nov 13 15:00:55 +0000 2017,@AmazonHelp I just checked and books got delivered. Unusual indeed. Even last time my order was in pending status for more than an hour.,2322230,2322227.0
1078642,341004,True,Tue Oct 31 12:49:24 +0000 2017,"@AmazonHelp Problème résolu, merci de votre professionnalisme !",1078641,1078643.0
105138,139222,True,Thu Nov 30 18:26:56 +0000 2017,"@AmazonHelp I did! It's like, partially frozen. The top part I can see that it's still working but the must charge icon just won't go away and it takes up half of the screen. Do you think it's good to just leave it charged though it's already ""green""?",105135,105140.0
1493264,466762,True,Fri Nov 03 10:49:45 +0000 2017,"@AmazonHelp めっちゃ気に入ってるみたいです

これからもダンボールが壊れたら新たなダンボールを手に入れるため注文します（今後ともよろしくお願いします",1493266,1493263.0
1477429,463036,True,Mon Oct 16 21:44:28 +0000 2017,@AmazonHelp Already done that,1477430,1477428.0
2841825,453792,True,Mon Nov 27 16:42:35 +0000 2017,"@AmazonHelp I am unhappy with you, Amazon. A+ customer support.",2841824,
1769411,531980,True,Wed Nov 08 02:36:04 +0000 2017,@AmazonHelp that link leads to nothing,1769412,1769409.0
1554966,480898,True,Tue Oct 17 05:12:07 +0000 2017,"@AmazonHelp That's OK, I'm just gonna delete items from future orders and rely on Amazon much less. Thanks.",,1554965.0
924458,203264,True,Sat Oct 21 14:07:06 +0000 2017,"@AmazonHelp Sure has  it’s happened with ups, USPS and whatever carrier you use that drives their own car.","924459,924460",924457.0
2104388,621238,True,Wed Nov 08 14:11:52 +0000 2017,@AmazonHelp Yesterday update said out for delivery. Today update still says that.,,2104386.0
80724,133905,True,Thu Nov 30 13:00:49 +0000 2017,@AmazonHelp Amazon it's already more than 24 hours since I contacted you and yet still no response.,80722,
830790,317833,True,Fri Oct 13 13:03:34 +0000 2017,"@AmazonHelp Yes, &amp; got the usual non-sensical response from some Indian whose grasp of English was as appalling as is usual with UK (sic) Seller Support",,830789.0
1666510,507679,True,Mon Nov 06 11:38:13 +0000 2017,"@AmazonHelp Ordered today, email says delivery tues/Weds. A prime logo next to listing used to always mean next day, seems this just doesn’t work now!",,1666509.0
2690683,756422,True,Sun Nov 19 16:17:56 +0000 2017,@AmazonHelp For my last package you did and that's fine things happen but this package is suppose to come by 8 pm today but its not out for delivery yet and that usually means it won't come today.,2690682,2690684.0
585759,258290,True,Sun Dec 03 15:15:36 +0000 2017,@AmazonHelp D'accord merci beaucoup,,585758.0
2176710,624160,True,Thu Nov 09 15:09:09 +0000 2017,@AmazonHelp  I haven't received the cash back for OnePlus 5 prchsd on Sept  of RS 2000 yet(axis bank)? Could u solve the pblm pls...,2176708,
2564059,727550,True,Thu Nov 16 18:56:14 +0000 2017,"@AmazonHelp Sì, lo avete spedito voi. E io ho sbagliato taglia! 😭",2564061,2564058.0
2939168,812372,True,Wed Nov 29 12:57:02 +0000 2017,@AmazonHelp Yes he was just about to leave it behind a plant pot. Sorry but I’ve had this experience with all your delivery drivers since you stopped using Royal Mail. I’m now in even more pain and having to borrow some old crutches.,2939166,2939169.0
1705381,516904,True,Mon Nov 06 22:58:58 +0000 2017,"@AmazonHelp I order from you 11/2, you don’t ship until 11/5 yet promise an 11/6 delivery. It’s just not possible.  USPS has not even scanned them yet.",1705383,1705380.0
2845476,791479,True,Mon Nov 27 18:03:10 +0000 2017,@AmazonHelp not that it matters with this order but this packaging is awful. It was shipped half open. https://t.co/G46SElfLCq,2845475,
1602024,480566,True,Sun Nov 05 05:39:00 +0000 2017,@AmazonHelp Sir inform me about the status of my order or please return my money back on my Amazon account. I don't think any action has been taken up,1602023,1553291.0
2675668,753132,True,Tue Oct 31 13:16:47 +0000 2017,@AmazonHelp i have a free trial of Amzon prime but now bank statement shows that i have to pay 2 £. Will send screens in DM,2675667,
1015569,360288,True,Sat Oct 14 20:23:38 +0000 2017,"@AmazonHelp No I have not cancelled it, I saw that also in Amazon UK is the same article (The ISBN). My doubt is if I will receive the book signed?",1015570,1015568.0
1424223,450936,True,Thu Nov 02 11:17:40 +0000 2017,@AmazonHelp 承知いたしました。お返事ありがとうございました。,1424225,1424222.0
2212186,282337,True,Fri Nov 10 04:36:17 +0000 2017,@AmazonHelp YOU ARE THE CARRIER! YOUR REPS SAID REPEATEDLY IT’D BE HERE FOR SURE!,2212184,2212187.0
1097835,379059,True,Wed Oct 25 02:32:23 +0000 2017,@AmazonHelp #decepcionado https://t.co/oLW7AH5ez3,,1097833.0
1354469,435861,True,Fri Oct 27 18:44:31 +0000 2017,"@AmazonHelp after Amazon misplaced my order twice. between both times they gave me $10 and $15 store credit. those are both gone now, help?",1354468,
371107,203878,True,Tue Oct 10 16:29:55 +0000 2017,@AmazonHelp Yay it arrived today! Thank you for your help! :) https://t.co/dWN79yESVp,371108,371106.0
1382719,242002,True,Sun Oct 29 02:13:24 +0000 2017,"@AmazonHelp @115850 Portal at time of ordering says delivery in 3-4days,earlier for prime and post payment suddenly delivery timeline changes! #ecommerce #fail",,1382718.0
2139188,629140,True,Thu Oct 19 09:02:09 +0000 2017,"Bonjour @AmazonHelp, ma commande n'est toujours pas arrivée et le suivi de colis ne se mets pas à jour depuis 1 semaine, un souci?",2139187,
416995,214486,True,Tue Oct 10 03:29:43 +0000 2017,"@AmazonHelp Today, 10/09/17, 2 packages now it says possibly by Thursday 10/11/17",416997,416994.0
2603063,736637,True,Fri Nov 17 09:09:57 +0000 2017,"@AmazonHelp Ya he reclamado exigiendo explicaciones y me contestan que toman nota pero que no recibiré respuesta (incidencia AQ4JMGJ15OBJF), así que he escrito un correo a __email__. Si no hay explicaciones y disculpas me iré a Consumo. Ya está bien de tomar el pelo al cliente.",,2603062.0
876255,328036,True,Fri Oct 20 19:54:12 +0000 2017,@AmazonHelp You know what would make this right? Sending a case of  9 volt and D batteries to St. Thomas Reform Church gratis.,,876254.0
675252,281042,True,Thu Nov 23 10:23:33 +0000 2017,"@115833 why won’t my alexa work once i turn on my xbox? Have tried restarting and everything, nothing works. @XboxSupport @AmazonHelp @115821 anyone???",675250,
161955,153393,True,Fri Nov 24 19:30:20 +0000 2017,"@AmazonHelp Ach, Quatsch! War nur ne' Rechnungsanforderung. :)",161957,161954.0
2553846,725306,True,Thu Nov 16 15:49:58 +0000 2017,"@AmazonHelp Very frustrating-- ""You can reschedule the delivery by visiting USPS Redelivery or you can pick up your package from the post office listed on the notice of attempted delivery."" 2nd time in recent weeks. Guess we'll see today. How can USPS fail to put a BOOK in the mailbox?!",,2553844.0
1513323,471149,True,Fri Nov 03 18:20:45 +0000 2017,@AmazonHelp Nicht jede Änderung ist besser: Ich hätte SEHR gern die alte Wunschliste mit der direkten Kauf/Vorbestellmöglichkeit zurück.,,1513322.0
1344538,154133,True,Fri Oct 27 18:57:18 +0000 2017,"@AmazonHelp Hello, my spouse bought something last month from your store but we keep getting messages of billing till today. Kindly assist",,1344537.0
517699,239373,True,Sat Dec 02 01:54:20 +0000 2017,@AmazonHelp USPS.   My item is higher in price now. Don’t want a refund to rebuy and pay more.,517701,517698.0
124093,143754,True,Fri Nov 24 01:35:09 +0000 2017,"@AmazonHelp Duna, Solaris, Fabrica de Vespas e Cama de Gato!",124095,124092.0
1794114,373092,True,Wed Oct 18 00:35:09 +0000 2017,@AmazonHelp Boa noite amigo dino https://t.co/UMvvI9Zys2,1794115,1794113.0
2797192,780485,True,Tue Nov 21 23:13:27 +0000 2017,@AmazonHelp no haven't been provided with an updated delivery date. For the carrier I just see AMZL US,2797194,2797191.0
1561932,183232,True,Sat Nov 04 10:05:12 +0000 2017,@AmazonHelp *Income,,1561930.0
1098601,379241,True,Mon Oct 23 22:25:56 +0000 2017,"@AmazonHelp Compre un reloj Tommy Hilfiger el cual llego el pasado 16 del presente mes y hoy dejonde funcionar, no corre.",1098603,1098600.0
2061688,609726,True,Wed Nov 29 12:54:33 +0000 2017,"@AmazonHelp Have not yet recived any satisfactory reply to my query ,how difficult is a yes or a no,being redirected to a link which I have filled up many times,please give a definite answer.",2061689,2061687.0
840428,319982,True,Fri Oct 13 12:17:03 +0000 2017,"@AmazonHelp Fahr ich halt derweil zum Laden und hol Ersatz, bis das andere kommt😊 wenn sich nächste Woche nichts ändert, meld ich mich noch mal😁",840434,840426.0
2261735,658493,True,Thu Oct 19 19:18:38 +0000 2017,@AmazonHelp Thanks for your quick response!,,2261734.0
502525,235054,True,Fri Dec 01 19:49:44 +0000 2017,@AmazonHelp The Amazon app hasn’t been letting me log into my account for the past month or more. Desktop is fine. You have a solution in the works for this yet?,502523,
1265113,171449,True,Thu Oct 26 12:17:50 +0000 2017,@AmazonHelp About 1-2 weeks ago.,1265111,1265117.0
1374091,439826,True,Sat Oct 28 03:30:58 +0000 2017,@AmazonHelp This is just the last straw. Another package never arrived. I’ll be contacting customer service yet again! I’m done with @115821,,1374086.0
1406551,446936,True,Sat Oct 28 19:02:49 +0000 2017,@AmazonHelp Thanks,,1406550.0
834219,318660,True,Fri Oct 13 07:33:30 +0000 2017,@AmazonHelp Est delivery is today and it still has not shipped.,834221,834218.0
2769793,123660,True,Tue Nov 21 21:06:53 +0000 2017,"@AmazonHelp yep, got my $4 but that doesn't fix the no egg thing.",,2769791.0
530044,242744,True,Sat Dec 02 09:38:44 +0000 2017,@AmazonHelp please get the live chat and call centre people some training. Absolutely disgusting service.,530042,
2094056,618718,True,Wed Nov 08 10:25:27 +0000 2017,Hey @AmazonHelp great that Amazon Prime is coming to Holland. I already am a member of Prime Video; do I need to cancel my Video subscription myself and subscribe to Prime to enjoy all perks without being charged twice? (since Prime includes video?),2094055,
2850722,792665,True,Mon Nov 27 19:42:08 +0000 2017,@AmazonHelp Is this likely to change? Or is this a separate agreement required?,,2850721.0
268154,179934,True,Fri Oct 06 00:27:04 +0000 2017,"@AmazonHelp Hi, if I get the 6 month student trial, can I get twitch prime or Not?",268152,
1582919,487191,True,Sat Nov 04 19:46:09 +0000 2017,"@AmazonHelp hab vorgestern einen Echo v2 bekommen &amp; nun noch ein zweiter kommen soll, dann kann ich den 2Pack Gutschein nicht nutzen, oder?",1582917,
2918730,406057,True,Wed Nov 29 00:34:45 +0000 2017,@AmazonHelp I guess knowing this would be useful. I’ll know for the future.,,2918729.0
58089,129188,True,Wed Nov 01 20:37:46 +0000 2017,@AmazonHelp @129187 I thought it meant someone needs to buy a calendar or learn to count https://t.co/9DLa5imI7F,58092,58088.0
1507945,469993,True,Fri Nov 03 13:53:34 +0000 2017,@AmazonHelp Gracias!,,1507944.0
343862,197813,True,Tue Nov 07 14:28:19 +0000 2017,@AmazonHelp Please don't promote prime services when you cannot deliver on time @AmazonHelp @115850,,343861.0
888380,151164,True,Sat Nov 25 14:54:06 +0000 2017,@AmazonHelp I’ve tried that. The people at your call centre told me that as it’s with the courier there is nothing they can do.,888379,888381.0
1429847,452074,True,Thu Nov 02 07:32:39 +0000 2017,@AmazonHelp I have messaged Amazon a couple of times and nobody bothered to pick it up.,1429848,1429846.0
1727194,522351,True,Tue Nov 07 05:59:09 +0000 2017,"@AmazonHelp コンビニにあるロッピってなんですか？
ファミポートってなんですか？
そのAmazonから送られてくる
11桁の番号をどこに入録するんですか？

何度も申し訳ありません😅
どうしても不安なもので…。",1727196,1727193.0
2877745,798780,True,Tue Nov 28 07:03:37 +0000 2017,"@AmazonHelp No, all he needed to do was scan the qr code &amp; put the label on but he made it such hard work, said he was too busy with other paperwork, not my problem! So just walked out, felt as though my business wasn’t valued! This was at Smisby news in Ashby de la Zouch",2877743,2877746.0
1432232,452578,True,Thu Nov 02 16:10:28 +0000 2017,@AmazonHelp Merci. Bonne fin de journée.,1432233,1432231.0
2151947,632372,True,Tue Nov 14 18:26:17 +0000 2017,@AmazonHelp My all details are there in screen shot. &amp; still u people ask for same?  I definitely not stop my self to take further step. I think u people have to understand your customer,"2151948,2151946",2151949.0
569173,253564,True,Sun Dec 03 03:04:43 +0000 2017,@AmazonHelp I’m just annoyed cause a Christmas gift was supposedly delivered according to the website but I’ve been home all day and nothing is at the door. PLUS no one can tell me how soon after delivery that the proof pics are uploaded.,,569172.0
982016,352832,True,Sun Oct 22 14:21:13 +0000 2017,"@AmazonHelp Unable to switch regions (CA to US), and refund only if unused (nothing about partial refunds). Bought &amp; used earlier this year (July).",,982015.0
976191,351524,True,Sun Oct 22 04:24:24 +0000 2017,@AmazonHelp ありがとうございます。今ちょうどチャットしてるとこです。お手数おかけしました。,976193,976190.0
2931864,810905,True,Wed Nov 29 12:23:09 +0000 2017,@AmazonHelp Thank You!,2931866,2931863.0
1049136,367386,True,Sat Oct 14 20:06:14 +0000 2017,"@AmazonHelp @367961 AGAIN, WHY AM I BEING IGNORED??",,1049135.0
2117772,624156,True,Wed Nov 08 14:54:48 +0000 2017,@AmazonHelp Truly frustrated,,2117771.0
2776372,775764,True,Tue Nov 21 08:54:28 +0000 2017,"@AmazonHelp Team what is wrong with you guys?? Order no -171-4580741-8740356. Your seller doesn't have the capability to deliver but still accepted the order &amp; I being a customer is struggling for last 10 days to get the refund, ridiculous experience indeed",2776371,
2795418,780053,True,Wed Nov 22 09:05:45 +0000 2017,@AmazonHelp @780052 LOFRI TE QUIERO jajajajajajajajaja,,2795417.0
282458,182854,True,Fri Oct 06 12:16:15 +0000 2017,Gracias @116928 y @AmazonHelp Ahora comprendo mejor por qué sois líderes mundiales. Excelente atención al cliente!!,"282456,282459",
2252826,656295,True,Fri Nov 10 21:16:23 +0000 2017,@AmazonHelp Yes it has it dispatched yesterday afternoon and said guaranteed today! Has been in the couriers van since 11am so explain thst one? 🤔,2252825,2252827.0
707852,289221,True,Tue Oct 10 21:57:10 +0000 2017,"@AmazonHelp Por un vendedor externo, pero si os e pagado a vosotros para que me llegue en un día pues...",707853,707851.0
1261844,415590,True,Thu Oct 26 17:31:53 +0000 2017,@AmazonHelp It just changed from Saturday to arriving today by 8:00. Here’s hoping it’s two hours earlier than that! 🤞🏻,,1261843.0
2961757,221293,True,Wed Nov 29 21:30:01 +0000 2017,@AmazonHelp Dos de tres son por vendedor externo y el tercero por Amazon,2961758,2961756.0
2742981,416806,True,Mon Nov 20 21:19:49 +0000 2017,"@AmazonHelp I'm so annoyed about this. your CS is a joke lately. I've gotten damaged packaging (a box literally open), and cancelled orders. I requested a call back and never got one. I seriously couldn't be more upset with Amazon.",,2742979.0
2884995,170298,True,Tue Nov 28 11:04:50 +0000 2017,"@AmazonHelp I have to receive a package yesterday but it didn't happen. I tried to call the amazon agent number but it was switched off. Today, the number was changed and when I call, the person says wrong number. I desperately need it today! Please help! https://t.co/k9UAgUMair",2884994,
438831,183363,True,Wed Oct 18 12:11:02 +0000 2017,@AmazonHelp @115850 @123644 @115821 I am sick of you Amazon. Give me your final decision. Are you going to refund my money or not. I will escalate the matter to regulating authorities. @4030  @118702  @4167 @4110 @144775 @11779 @120320 @137849  @144775 @11779  @33808 https://t.co/GYuPYQ5FEv,,438830.0
1502868,468814,True,Fri Nov 03 16:50:36 +0000 2017,"@AmazonHelp Well, I haven't got anything like that at all.",1502869,1502867.0
318628,192017,True,Sat Oct 07 10:48:36 +0000 2017,"@AmazonHelp Yes and it’s an ongoing issue. This driver hammers on the door, not a knock, he uses the side of his fist to do this. It’s VERY loud and…",318629,318627.0
439687,215662,True,Wed Oct 11 10:32:01 +0000 2017,@AmazonHelp I bought 4 RBL cards and not activated till now. Following youfirst and amazon but no one is helping. 5 days lapsed,439688,439684.0
577031,255810,True,Sun Dec 03 09:56:06 +0000 2017,"@AmazonHelp 一人じゃ解決しなかったと思います…
とっても助かりました〜😭
本当にありがとうございます！！",577032,577030.0
622531,267757,True,Mon Nov 20 23:46:03 +0000 2017,@AmazonHelp I tracked the order and there’s a picture of the package on my front door. Are these drivers instructed on where to leave packages? It was left on the front door in plain view sight.,622529,622532.0
793831,309292,True,Thu Oct 12 13:45:22 +0000 2017,"I'd have rathered the candle, @117795 @AmazonHelp https://t.co/ZhheiYlXZW",793830,
570798,254045,True,Sun Dec 03 06:03:34 +0000 2017,@AmazonHelp Yeah. I have sent. Please check,570800,570797.0
1939131,264487,True,Wed Oct 18 15:52:11 +0000 2017,@AmazonHelp ...these but now when I press that shipment in the app it takes me to tracking details for the ones that were delivered. The postroom here,1943949,1939130.0
644776,273035,True,Wed Nov 22 18:14:02 +0000 2017,@AmazonHelp les ruego que no sigan trabajando con @133260 o no volveré a comprar nada en su plataforma. Otra vez fallan en su entrega,644775,
351849,199686,True,Mon Oct 09 14:46:03 +0000 2017,@AmazonHelp @115850 #fraud #prime #worst  unable to delver the prduct or ther replacment Sugsting to take refund cncelled the prduct @119351,"351850,351851",351846.0
857876,185374,True,Sat Nov 04 02:20:49 +0000 2017,@AmazonHelp Still no prime. This is really frustrating,"857877,857878",857875.0
1701070,435691,True,Mon Nov 06 21:20:48 +0000 2017,@AmazonHelp I pre ordered sonic forces last month &amp; the game comes out tomorrow and hasn’t shipped yet. This isn’t coming tomorrow for sure😑 https://t.co/RtyGK4h7fc,1701069,
927521,340068,True,Sat Oct 21 15:17:12 +0000 2017,@AmazonHelp Chat ended with Amazon India customer service being personally rude. Have always had wonderful customer service experience with Amazon UK. So really shocked by behaviour &amp; attitude of Amazon India. Any help in resolving the matter swiftly would be appreciated. Thanks!,927523,927518.0
787216,307778,True,Thu Oct 12 10:32:40 +0000 2017,@AmazonHelp To get a returns label it says 🤔,787217,787215.0
1056817,369524,True,Mon Oct 23 12:00:02 +0000 2017,@AmazonHelp We have raised the complaint on the advised page. Expecting a quick &amp; relevant action on the same,1056819,1056816.0
2866046,764939,True,Tue Nov 28 00:36:14 +0000 2017,"@AmazonHelp Since it’s a car seat for a baby &amp; the package that damaged, I would say yes. I didn’t open the box. I am returning it. It was a customer service nightmare doing it. didn’t even care I won’t be shopping @115821 anymore.",,2866045.0
2889191,393156,True,Tue Nov 28 14:00:57 +0000 2017,@AmazonHelp absolutely appalling. Package delivered to a “neighbour.” ParcelForce advised seller to make a claim and snd replacement.Told Amazon who refuse to issue refund saying the package was “delivered” even though it was clearly not to my address #needhelp #CustomerService,2889190,
2498246,712859,True,Mon Oct 30 04:20:38 +0000 2017,@AmazonHelp So can you tell me where my order might be then? Because my money is gone and I didn’t even get a package.,2498248,2498245.0
1394530,444309,True,Mon Oct 16 17:04:23 +0000 2017,"@AmazonHelp Plz @13150  @115850 @AmazonHelp take necessary action.
If prime customer treet like that then what about others.",,1394529.0
2151897,632363,True,Sun Nov 26 15:36:39 +0000 2017,@632362 @AmazonHelp I have got a hdmi splitter from https://t.co/ytbY5HZfKB,,2151894.0
1442573,454720,True,Mon Oct 16 18:50:50 +0000 2017,@AmazonHelp 3 fois ce jour un responsable dois me tel avant 12h30. Il est un peux en retard.,"1442570,1442575",1442576.0
609444,264874,True,Wed Nov 22 12:44:06 +0000 2017,@AmazonHelp Ok,,609443.0
966296,349328,True,Sat Oct 21 23:56:26 +0000 2017,@AmazonHelp USPS,966298,966295.0
777585,305636,True,Thu Oct 12 04:06:49 +0000 2017,@AmazonHelp Never expected this from.amazon.Ive raised a concern immediately after I've received a msg which says that the order has been delivered,,777583.0
2263152,481701,True,Mon Nov 20 23:26:26 +0000 2017,@AmazonHelp @118919 Check pic. This was added in wishlist couple of days before.. now all the offers are disappeared..what's wrong @115821 @118919 @115821 https://t.co/gwKBpimd0E,2263151,2263153.0
1082328,375304,True,Mon Oct 23 18:46:42 +0000 2017,"@AmazonHelp Will do, thanks for your time.",,1082327.0
969101,350046,True,Sun Oct 22 06:56:57 +0000 2017,"@AmazonHelp Carrier: AMZL US
Tracking #: TBA497375087000",969100,969102.0
2482094,709178,True,Sun Oct 29 23:13:21 +0000 2017,"@AmazonHelp Thank you for the quick reply SK.

Nothing in Spam,  nor in the message section when I am logged into the account.",2482096,2482093.0
257715,177304,True,Thu Oct 05 20:02:55 +0000 2017,"@AmazonHelp So after this response, I tried to explain why this answer didn’t work. I was told to contact @141157 directly. I’ve spent too much time on this",257720,257713.0
1591538,489261,True,Sun Nov 05 00:34:04 +0000 2017,@AmazonHelp @115821 what's the point of having prime if the guaranteed 2-day delivery actually means 3 or more.,1591541,1591537.0
919878,338352,True,Mon Oct 23 13:00:46 +0000 2017,"@AmazonHelp Yes, spoke multiple times starting 18th Oct, no help on any occasion. I have just written in detail through email option on your website.",919879,919877.0
693868,285440,True,Thu Nov 23 15:36:58 +0000 2017,"@AmazonHelp Ok then, we will just get the refund and take our business elsewhere",693869,693867.0
442985,219990,True,Wed Nov 22 10:31:41 +0000 2017,@AmazonHelp I already contact with your customer support and I am not satisfied with your response. You are truly a worst service provider.,442986,442984.0
485384,230478,True,Fri Dec 01 15:32:38 +0000 2017,"@AmazonHelp Yes, by one of my co-workers. Thankfully only the outer box got wet. Xboxes and water don't mix very well.
Seriously, read online complaints about @3375 in Colorado. They are the worst of the worst and make shopping with @115821 unreliable!",485386,485383.0
2971851,819690,True,Thu Nov 30 01:28:40 +0000 2017,@AmazonHelp Looks like Friday.,2971853,2971850.0
2736225,766777,True,Mon Nov 20 21:52:13 +0000 2017,@AmazonHelp It's only offering me an email option? :(,2736226,2736224.0
2733999,766294,True,Wed Nov 22 05:23:03 +0000 2017,"@AmazonHelp @115850 So apparently package is out for delivery yet again. And once again, I haven't gotten the delivery agent's details. I doubt it will be delivered today as well. How can you mess up so bad?",2734000,2733998.0
2495433,712207,True,Mon Oct 30 01:34:23 +0000 2017,"@AmazonHelp 7 items split between 2 orders. 2 of those orders are non-amazon, the rest all say amazon llc",2495435,2495432.0
793330,309164,True,Thu Oct 12 15:55:02 +0000 2017,"@AmazonHelp je viens de recevoir votre réponse et je vous remercie du remboursement. 
bonne continuation",793331,793329.0
970997,350396,True,Sun Oct 22 07:36:51 +0000 2017,@115850 @AmazonHelp don't think u even pay heed 2 any escalation or request.repeatedly d same failure of denying service.no respect 4 time,970996,
407468,212126,True,Mon Oct 09 22:15:40 +0000 2017,@AmazonHelp Thanks!,407470,407467.0
